conference,year,index,paper_id,given_name,family_name,org,institution,email
aies,2018,4,32787213278761,Krishna P.,Gummadi,mpi-sws,max planck institute for software systemssaarbrueckengermany,
aies,2018,5,32787213278761,Adrian,Weller,cam,university of cambridge ampalan turing institutecambridgeunited kingdom,
aies,2018,0,32787213278773,Lydia,Manikonda,asu,arizona state universitytempeazusa,
aies,2018,1,32787213278773,Aditya,Deotale,asu,arizona state universitytempeazusa,
aies,2018,2,32787213278773,Subbarao,Kambhampati,asu,arizona state universitytempeazusa,
aies,2018,0,32787213278731,Olivia J.,Erdélyi,,university of canterburychristchurchnew zealand,
aies,2018,1,32787213278731,Judy,Goldsmith,ntu,university of kentuckylexingtonkyusa,
aies,2018,0,32787213278728,Nolan P.,Shaw,uwaterloo,university of waterloowaterloooncanada,
aies,2018,1,32787213278728,Andreas,Stöckel,uwaterloo,university of waterloowaterloooncanada,
aies,2018,2,32787213278728,Ryan W.,Orr,uwaterloo,university of waterloowaterloooncanada,
aies,2018,3,32787213278728,Thomas F.,Lidbetter,uwaterloo,university of waterloowaterloooncanada,
aies,2018,4,32787213278728,Robin,Cohen,uwaterloo,university of waterloowaterloooncanada,
aies,2018,0,32787213278745,Virginia,Dignum,,umeuniversityumesweden,
aies,2018,1,32787213278745,Matteo,Baldoni,,universitdegli studi di torinotorinoitaly,
aies,2018,2,32787213278745,Cristina,Baroglio,,universitdegli studi di torinotorinoitaly,
aies,2018,3,32787213278745,Maurizio,Caon,,university of applied sciences and arts western switzerlandfribourgswitzerland,
aies,2018,4,32787213278745,Raja,Chatila,lip6,sorbonne universitparisfrance,
aies,2018,5,32787213278745,Louise,Dennis,google,university of liverpoolliverpoolunited kingdom,
aies,2018,6,32787213278745,Gonzalo,Génova,uc3m,universidad carlos iii de madridlegansspain,
aies,2018,7,32787213278745,Galit,Haim,,the college of management academic studiesrishon lezionisrael,
aies,2018,8,32787213278745,Malte S.,Kließ,ethz,deft technical universitydelftnetherlands,
aies,2018,9,32787213278745,Maite,Lopez-Sanchez,,universitat de barcelonabarcelonaspain,
aies,2018,10,32787213278745,Roberto,Micalizio,,universitdegli studi di torinotorinoitaly,
aies,2018,11,32787213278745,Juan,Pavón,experian,universidad complutense de madridmadridspain,
aies,2018,12,32787213278745,Marija,Slavkovik,uib,university of bergenbergennorway,
aies,2018,13,32787213278745,Matthijs,Smakman,ethz,hu university of applied sciences utrechtutrechtnetherlands,
aies,2018,14,32787213278745,Marlies,van Steenbergen,ethz,hu university of applied sciencesutrechtutrechtnetherlands,
aies,2018,15,32787213278745,Stefano,Tedeschi,,universitdegli studi di torinotorinoitaly,
aies,2018,16,32787213278745,Leon,van der Toree,,university of luxembourgluxembourgluxembourg,
aies,2018,17,32787213278745,Serena,Villata,inria,universitcte dazurcnrsinriaissophia antipolis cedexfrance,
aies,2018,18,32787213278745,Tristan,de Wildt,ethz,delft university of technologydelftnetherlands,
aies,2018,0,32787213278774,Daniel,Kasenberg,tufts,tufts universitymedfordmausa,
aies,2018,1,32787213278774,Thomas,Arnold,tufts,tufts universitymedfordmausa,
aies,2018,2,32787213278774,Matthias,Scheutz,tufts,tufts universitymedfordmausa,
aies,2018,0,32787213278780,Stephen,Cave,cam,university of cambridgecambridgeunited kingdom,
aies,2018,1,32787213278780,Seán S.,ÓhÉigeartaigh,cam,university of cambridgecambridgeunited kingdom,
aies,2018,0,32787213278781,Habib,Karbasian,fb,george mason universityfairfaxvausa,
aies,2018,1,32787213278781,Hemant,Purohit,fb,george mason universityfairfaxvausa,
aies,2018,2,32787213278781,Rajat,Handa,fb,george mason universityfairfaxvausa,
aies,2018,3,32787213278781,Aqdas,Malik,fb,george mason universityfairfaxvausa,
aies,2018,4,32787213278781,Aditya,Johri,fb,george mason universityfairfaxvausa,
aies,2018,0,32787213278758,Sungyong,Seo,usc,university of southern californialos angelescausa,
aies,2018,1,32787213278758,Hau,Chan,,university of nebraskalincolnlincolnneusa,
aies,2018,2,32787213278758,P. Jeffrey,Brantingham,ucla,university of californialos angeleslos angelescausa,
aies,2018,3,32787213278758,Jorja,Leap,ucla,university of californialos angeleslos angelescausa,
aies,2018,4,32787213278758,Phebe,Vayanos,usc,university of southern californialos angelescausa,
aies,2018,5,32787213278758,Milind,Tambe,usc,university of southern californialos angelescausa,
aies,2018,6,32787213278758,Yan,Liu,usc,university of southern californialos angelescausa,
aies,2018,0,32787213278798,Lily,Hu,harvard,harvard universitycambridgemausa,
aies,2018,0,32787213278771,Emily,LaRosa,cmu,carnegie mellon universitypittsburghpausa,
aies,2018,1,32787213278771,David,Danks,cmu,carnegie mellon universitypittsburghpausa,
aies,2018,0,32787213278769,Sjur,Dyrkolbotn,,western norway university of applied sciencesbergennorway,
aies,2018,1,32787213278769,Truls,Pedersen,uib,university of bergenbergennorway,
aies,2018,2,32787213278769,Marija,Slavkovik,uib,university of bergenbergennorway,
aies,2018,0,32787213278785,Ilse,Verdiesen,ethz,delft university of technologydelftnetherlands,
aies,2018,0,32787213278770,Richard,Kim,mit,massachusetts institute of technologycambridgemausa,
aies,2018,1,32787213278770,Max,Kleiman-Weiner,mit,massachusetts institute of technologycambridgemausa,
aies,2018,2,32787213278770,Andrés,Abeliuk,mit,massachusetts institute of technologycambridgemausa,
aies,2018,3,32787213278770,Edmond,Awad,mit,massachusetts institute of technologycambridgemausa,
aies,2018,4,32787213278770,Sohan,Dsouza,mit,massachusetts institute of technologycambridgemausa,
aies,2018,5,32787213278770,Joshua B.,Tenenbaum,mit,massachusetts institute of technologycambridgemausa,
aies,2018,6,32787213278770,Iyad,Rahwan,mit,massachusetts institute of technologycambridgemausa,
aies,2018,0,32787213278750,Ryan,Carey,ox,oxford universityoxfordunited kingdom,
aies,2018,0,32787213278776,Rahul,Iyer,cmu,carnegie mellon universitypittsburghpausa,
aies,2018,1,32787213278776,Yuezhang,Li,google,google incmountain viewpausa,
aies,2018,2,32787213278776,Huao,Li,pitt,university of pittsburghpittsburghpausa,
aies,2018,3,32787213278776,Michael,Lewis,pitt,university of pittsburghpittsburghpausa,
aies,2018,4,32787213278776,Ramitha,Sundar,cmu,carnegie mellon universitypittsburghpausa,
aies,2018,5,32787213278776,Katia,Sycara,cmu,carnegie mellon universitypittsburghpausa,
aies,2018,0,32787213278766,Matthijs M.,Maas,ku,university of copenhagencopenhagendenmark,
aies,2018,0,32787213278746,Ross,Gruetzemacher,auburn,auburn universityauburnalusa,
aies,2018,0,32787213278723,Andrea,Loreggia,,university of padovapadovaitaly,
aies,2018,1,32787213278723,Nicholas,Mattei,ibm,ibm researchyorktown heights nynyusa,
aies,2018,2,32787213278723,Francesca,Rossi,ibm,ibm research and university of padovayorktown heights nynyusa,
aies,2018,3,32787213278723,K. Brent,Venable,,tulane universitynew orleanslausa,
aies,2018,0,32787213278726,Dieter,Vanderelst,,university of cincinnaticincinnatiohusa,
aies,2018,1,32787213278726,Alan,Winfield,,university of the west of englandbristolunited kingdom,
aies,2018,0,32787213278777,Peter,Henderson,mcgill,mcgill universitymontrealpqcanada,
aies,2018,1,32787213278777,Koustuv,Sinha,mcgill,mcgill universitymontrealpqcanada,
aies,2018,2,32787213278777,Nicolas,Angelard-Gontier,mcgill,mcgill universitymontrealpqcanada,
aies,2018,3,32787213278777,Nan Rosemary,Ke,polymtl,polytechnique montralmontrealpqcanada,
aies,2018,4,32787213278777,Genevieve,Fried,mcgill,mcgill universitymontrealpqcanada,
aies,2018,5,32787213278777,Ryan,Lowe,mcgill,mcgill universitymontrealpqcanada,
aies,2018,6,32787213278777,Joelle,Pineau,mcgill,mcgill universitymontrealpqcanada,
aies,2018,0,32787213278727,Rachel,Freedman,duke,duke universitydurhamncusa,
aies,2018,1,32787213278727,Jana,Schaich Borg,duke,duke universitydurhamncusa,
aies,2018,2,32787213278727,Walter,Sinnott-Armstrong,duke,duke universitydurhamncusa,
aies,2018,3,32787213278727,John P.,Dickerson,umd,university of marylandcollege parkmdusa,
aies,2018,4,32787213278727,Vincent,Conitzer,duke,duke universitydurhamncusa,
aies,2018,0,32787213278729,Lucas,Dixon,google,googlenew yorknyusa,
aies,2018,1,32787213278729,John,Li,google,googlenew yorknyusa,
aies,2018,2,32787213278729,Jeffrey,Sorensen,google,googlenew yorknyusa,
aies,2018,3,32787213278729,Nithum,Thain,google,googlenew yorknyusa,
aies,2018,4,32787213278729,Lucy,Vasserman,google,googlenew yorknyusa,
aies,2018,0,32787213278779,Brian Hu,Zhang,stanford,stanford universitystanfordcausa,
aies,2018,1,32787213278779,Blake,Lemoine,google,googlemountain viewcausa,
aies,2018,2,32787213278779,Margaret,Mitchell,google,googlemountain viewcausa,
